,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
38,631a51767255a77e0e6ec6a5,2023-12-15,17,3,3325700,1108566.6666666667,24942,0,0.0,2,2,2,2,Hyper-Active Buyer
39,631a517d7255a77e0e6ec935,2023-12-12,20,2,18318212,9159106.0,137386,0,0.0,1,1,1,2,Hyper-Active Buyer
40,631a51807255a77e0e6eca22,2023-12-20,12,36,524285820,14563495.0,3932136,0,0.0,8,2,4,2,Hyper-Active Buyer
41,631a51807255a77e0e6eca5d,2023-12-29,3,19,1004124185,52848641.315789476,7530928,0,0.0,4,2,2,2,Hyper-Active Buyer
42,631a51817255a77e0e6eca8b,2023-10-11,82,3,64164445,21388148.333333332,481232,0,0.0,1,1,1,0,Seasonal Buyer
43,631a518d7255a77e0e6ecf69,2023-11-21,41,4,20140500,5035125.0,151053,0,0.0,1,1,1,2,Hyper-Active Buyer
44,631a51907255a77e0e6ed09e,2023-12-21,11,17,31453067,1850180.4117647058,235892,0,0.0,11,3,5,2,Hyper-Active Buyer
45,631a51937255a77e0e6ed182,2023-12-30,2,93,2792068860,30022245.80645161,20940497,0,0.0,8,2,2,2,Hyper-Active Buyer
46,631a51995b9755003d25557a,2023-12-30,2,34,567679765,16696463.676470589,4257588,0,0.0,6,4,6,2,Hyper-Active Buyer
47,631a51a45b9755003d2557fb,2023-12-19,13,20,1317876315,65893815.75,9884060,0,0.0,4,3,3,2,Hyper-Active Buyer
48,631a51a45b9755003d255825,2023-12-23,9,90,2997612469,33306805.21111111,22482078,0,0.0,14,6,9,2,Hyper-Active Buyer
49,631a51a75b9755003d2558de,2023-11-29,33,12,416191345,34682612.083333336,3121432,0,0.0,3,2,3,2,Hyper-Active Buyer
50,631a51a77255a77e0e6ed659,2023-12-26,6,51,1314309876,25770781.88235294,9857298,0,0.0,5,2,4,2,Hyper-Active Buyer
51,631a51aa7255a77e0e6ed71f,2023-12-30,2,244,7070482762,28977388.36885246,35996867,0,0.0,33,8,19,2,Hyper-Active Buyer
52,631a51aa7255a77e0e6ed745,2023-01-25,341,1,19800000,19800000.0,148500,0,0.0,1,1,1,1,Small Order Occasional Buyer
53,631a51ab7255a77e0e6ed74c,2023-12-06,26,12,69038474,5753206.166666667,517784,0,0.0,2,2,2,2,Hyper-Active Buyer
54,631a51ab7255a77e0e6ed769,2023-12-31,1,774,8137007764,10512929.92764858,58918999,0,0.0,27,4,14,2,Hyper-Active Buyer
55,631a51ac7255a77e0e6ed792,2023-12-31,1,548,12542071493,22886991.775547445,85292891,0,0.0,16,2,6,2,Hyper-Active Buyer
56,631a51ad7255a77e0e6ed7df,2023-12-29,3,2,15968700,7984350.0,119765,0,0.0,1,1,1,2,Hyper-Active Buyer
57,631a51af7255a77e0e6ed860,2023-12-30,2,241,3699792626,15351836.62240664,26372223,0,0.0,14,3,4,2,Hyper-Active Buyer
58,631a51b07255a77e0e6ed887,2023-12-31,1,475,12528963036,26376764.28631579,74430670,0,0.0,20,5,6,2,Hyper-Active Buyer
59,631a51b17255a77e0e6ed8cf,2023-12-14,18,14,432669345,30904953.214285713,3245014,0,0.0,1,1,1,2,Hyper-Active Buyer
60,631a51b17255a77e0e6ed8e6,2023-12-21,11,19,570168975,30008893.42105263,4276260,0,0.0,6,3,4,2,Hyper-Active Buyer
61,631a51b17255a77e0e6ed8e8,2023-12-30,2,145,562913402,3882161.393103448,4221819,0,0.0,9,2,4,2,Hyper-Active Buyer
62,631a51b35b9755003d255bab,2023-04-05,271,1,4648680,4648680.0,34865,0,0.0,1,1,1,1,Small Order Occasional Buyer
63,631a51b37255a77e0e6ed96b,2023-12-28,4,33,1662702208,50384915.39393939,9627615,0,0.0,9,2,2,2,Hyper-Active Buyer
64,631a51b47255a77e0e6ed983,2023-12-30,2,93,489708800,5265686.021505376,3672811,0,0.0,4,1,3,2,Hyper-Active Buyer
65,631a51b47255a77e0e6ed98a,2023-12-27,5,122,1076478842,8823597.06557377,8073566,0,0.0,6,1,1,2,Hyper-Active Buyer
66,631a51b47255a77e0e6ed998,2023-12-12,20,37,237805121,6427165.432432433,1783534,0,0.0,5,2,5,2,Hyper-Active Buyer
67,631a51b47255a77e0e6ed9a4,2023-12-27,5,34,468011500,13765044.11764706,3510080,0,0.0,6,2,3,2,Hyper-Active Buyer
68,631a51b57255a77e0e6ed9bb,2023-12-30,2,432,1326940300,3071621.064814815,9952023,0,0.0,8,2,2,2,Hyper-Active Buyer
69,631a51b57255a77e0e6ed9c9,2023-12-26,6,37,99591199,2691654.027027027,746927,0,0.0,2,1,2,2,Hyper-Active Buyer
70,631a51b67255a77e0e6ed9fd,2023-12-16,16,12,92567700,7713975.0,694255,0,0.0,3,3,3,2,Hyper-Active Buyer
71,631a51b67255a77e0e6eda15,2023-12-14,18,27,185418500,6867351.851851852,1390637,0,0.0,1,1,1,2,Hyper-Active Buyer
72,631a51b67255a77e0e6eda17,2023-08-04,150,4,19576404,4894101.0,146822,0,0.0,1,1,1,0,Seasonal Buyer
73,631a51b67255a77e0e6eda28,2023-12-29,3,100,656117117,6561171.17,4920852,0,0.0,10,1,6,2,Hyper-Active Buyer
74,631a51b67255a77e0e6eda3d,2023-12-14,18,70,166649500,2380707.1428571427,1249864,0,0.0,3,1,2,2,Hyper-Active Buyer
75,631a51b77255a77e0e6eda47,2023-06-15,200,3,3064180,1021393.3333333334,22980,0,0.0,1,1,1,1,Small Order Occasional Buyer
76,631a51b77255a77e0e6eda78,2023-11-16,46,5,140326200,28065240.0,1052445,0,0.0,2,2,2,2,Hyper-Active Buyer
77,631a51b95b9755003d255d10,2023-12-13,19,10,9304105,930410.5,69776,0,0.0,4,2,4,2,Hyper-Active Buyer
78,631a51b97255a77e0e6edae1,2023-12-28,4,31,778995000,25128870.967741936,5842449,0,0.0,5,2,3,2,Hyper-Active Buyer
79,631a51b97255a77e0e6edaf6,2023-12-15,17,41,592015292,14439397.365853658,4440098,0,0.0,5,3,4,2,Hyper-Active Buyer
80,631a51ba7255a77e0e6edb19,2023-12-29,3,89,467531101,5253158.438202247,3506478,0,0.0,7,2,3,2,Hyper-Active Buyer
81,631a51ba7255a77e0e6edb20,2023-12-16,16,9,38985000,4331666.666666667,292387,0,0.0,2,1,2,2,Hyper-Active Buyer
82,631a51ba7255a77e0e6edb25,2023-12-29,3,15,184238000,12282533.333333334,1381782,0,0.0,4,1,3,2,Hyper-Active Buyer
83,631a51bb7255a77e0e6edb3c,2023-12-27,5,75,363724000,4849653.333333333,2727927,0,0.0,6,2,2,2,Hyper-Active Buyer
84,631a51bc7255a77e0e6edbac,2023-12-16,16,29,126594550,4365329.310344827,949453,0,0.0,2,1,1,2,Hyper-Active Buyer
85,631a51bd5b9755003d255e11,2023-02-12,323,1,1623375,1623375.0,12175,0,0.0,1,1,1,1,Small Order Occasional Buyer
86,631a51bd5b9755003d255e25,2023-09-08,115,2,288200,144100.0,2161,0,0.0,2,2,2,0,Seasonal Buyer
87,631a51bd5b9755003d255e3a,2023-08-09,145,3,15677270,5225756.666666667,117578,0,0.0,3,3,3,0,Seasonal Buyer
88,631a51be7255a77e0e6edbf4,2023-12-27,5,74,295003470,3986533.378378378,2212498,0,0.0,5,1,2,2,Hyper-Active Buyer
