,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
1619,631a59108755a8a9895f0b68,2023-11-18,44,26,296319080,11396887.692307692,2222384,0,0.0,5,2,2,Menengah,0,Hyper-Active Seller
1620,631a59108755a8a9895f0b6f,2023-12-29,3,6,547635150,91272525.0,4107262,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1621,631a59108755a8a9895f0b87,2023-12-16,16,26,167555510,6444442.692307692,1256658,0,0.0,3,2,3,Mikro,0,Hyper-Active Seller
1622,631a59108755a8a9895f0b8a,2023-12-07,25,4,8344536,2086134.0,62581,0,0.0,3,2,3,Menengah,0,Hyper-Active Seller
1623,631a59108755a8a9895f0b95,2023-12-19,13,16,247253034,15453314.625,1854390,0,0.0,4,1,1,Kecil,0,Hyper-Active Seller
1624,631a59118755a8a9895f0bb8,2023-12-30,2,56,421107713,7519780.589285715,3158288,1,25000.0,14,5,8,Kecil,0,Hyper-Active Seller
1625,631a59128755a8a9895f0bca,2023-12-27,5,72,469194779,6516594.152777778,3518927,0,0.0,4,2,3,Kecil,0,Hyper-Active Seller
1626,631a59138755a8a9895f0c30,2023-12-22,10,3,8567000,2855666.6666666665,64252,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1628,631a59168755a8a9895f0cd5,2023-12-20,12,14,1159682268,82834447.71428572,7744651,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
1629,631a59188755a8a9895f0d0c,2023-11-14,48,2,142500,71250.0,1068,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
1630,631a59188755a8a9895f0d1f,2023-12-29,3,23,1750277000,76099000.0,13127070,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
1631,631a59198755a8a9895f0d7d,2023-12-29,3,44,460334242,10462141.863636363,3452483,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
1632,631a59198755a8a9895f0d7f,2023-12-31,1,155,626424125,4041445.9677419355,4698163,0,0.0,28,7,12,Mikro,0,Hyper-Active Seller
1633,631a59198755a8a9895f0d8d,2023-12-14,18,11,239505550,21773231.818181816,1796287,0,0.0,5,3,3,Mikro,0,Hyper-Active Seller
1634,631a59198755a8a9895f0d95,2023-12-12,20,31,2162258140,69750262.58064516,16216928,0,0.0,5,1,2,Mikro,0,Hyper-Active Seller
1636,631a591a8755a8a9895f0df4,2023-12-30,2,130,68572866,527483.5846153846,514242,101,3030000.0,114,2,4,Mikro,0,Hyper-Active Seller
1637,631a591c8755a8a9895f0e49,2023-11-30,32,8,53885500,6735687.5,404140,0,0.0,3,1,2,Kecil,0,Hyper-Active Seller
1638,631a591e8755a8a9895f0e83,2023-12-16,16,22,93113200,4232418.181818182,698339,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1639,631a591f8755a8a9895f0e97,2023-12-22,10,86,1949491364,22668504.23255814,14621165,2,50000.0,16,2,5,Menengah,0,Hyper-Active Seller
1643,631a59258755a8a9895f0ee7,2023-11-29,33,5,860860500,172172100.0,6456452,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1644,631a59278755a8a9895f0f62,2023-12-30,2,66,226515000,3432045.4545454546,1698862,0,0.0,8,3,6,Mikro,0,Hyper-Active Seller
1646,631a59298755a8a9895f0fb6,2023-12-31,1,175,17855500,102031.42857142857,133914,170,8087500.0,175,1,2,Kecil,0,Hyper-Active Seller
1647,631a59298755a8a9895f0fd1,2023-12-27,5,31,3005090505,96938403.38709678,22538169,0,0.0,5,3,4,Kecil,0,Hyper-Active Seller
1648,631a592b8755a8a9895f103a,2023-12-20,12,5,23985000,4797000.0,179887,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1649,631a592d8755a8a9895f1068,2023-12-26,6,11,9669976,879088.7272727273,72520,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1650,631a592d8755a8a9895f106e,2023-12-12,20,19,88170650,4640560.52631579,661270,0,0.0,7,1,4,Menengah,0,Hyper-Active Seller
1651,631a592d8755a8a9895f1086,2023-11-23,39,1,2500000,2500000.0,18750,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1652,631a592f8755a8a9895f10e6,2023-11-07,55,2,1081300,540650.0,8109,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
1653,631a592f8755a8a9895f1175,2023-12-13,19,24,4189672500,174569687.5,25746969,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1654,631a592f8755a8a9895f11d0,2023-12-22,10,82,1928140000,23513902.43902439,14461046,0,0.0,5,1,1,Menengah,0,Hyper-Active Seller
1655,631a592f8755a8a9895f11e6,2023-12-28,4,227,2632846962,11598444.766519824,19746306,0,0.0,16,2,2,Menengah,0,Hyper-Active Seller
1656,631a592f8755a8a9895f11fa,2023-12-31,1,128,6978591044,54520242.53125,52339390,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
1657,631a592f8755a8a9895f11fe,2023-12-28,4,50,389692023,7793840.46,2922685,0,0.0,2,1,2,Menengah,0,Hyper-Active Seller
1659,631a592f8755a8a9895f1212,2023-12-30,2,178,2443531250,13727703.651685392,18326460,0,0.0,20,3,4,Kecil,0,Hyper-Active Seller
1660,631a592f8755a8a9895f1230,2023-12-29,3,136,940393983,6914661.639705882,7052897,0,0.0,37,3,5,Menengah,0,Hyper-Active Seller
1662,631a59308755a8a9895f1286,2023-12-28,4,28,633055420,22609122.14285714,4747911,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1663,631a59308755a8a9895f128f,2023-12-30,2,55,800235686,14549739.745454546,6001738,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1664,631a59308755a8a9895f131b,2023-12-23,9,74,11993144740,162069523.5135135,71513694,0,0.0,24,5,15,Kecil,0,Hyper-Active Seller
1665,631a59308755a8a9895f1335,2023-12-16,16,15,14337000,955800.0,107525,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1666,631a59308755a8a9895f134d,2023-12-30,2,72,1950190849,27085984.013888888,14626413,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
1667,631a59308755a8a9895f1357,2023-12-12,20,23,97866790,4255077.826086956,733996,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
1668,631a59308755a8a9895f13b7,2023-12-31,1,258,4591904521,17798079.53875969,34439216,0,0.0,18,3,5,Menengah,0,Hyper-Active Seller
1669,631a59308755a8a9895f13c3,2023-12-27,5,13,823410751,63339288.538461536,6175578,0,0.0,4,2,2,Menengah,0,Hyper-Active Seller
1670,631a59308755a8a9895f13df,2023-12-30,2,116,775436165,6684794.525862069,5815722,0,0.0,18,3,7,Menengah,0,Hyper-Active Seller
1671,631a59308755a8a9895f13f5,2023-12-30,2,56,1052862550,18801116.964285713,7896448,0,0.0,3,1,1,Kecil,0,Hyper-Active Seller
1673,631a59308755a8a9895f1403,2023-12-13,19,16,1472308192,92019262.0,11042306,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
1674,631a59308755a8a9895f140d,2023-12-09,23,16,73197600,4574850.0,548976,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1675,631a59318755a8a9895f1427,2023-12-29,3,11,343233000,31203000.0,2574247,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
1676,631a59318755a8a9895f1454,2023-12-09,23,15,529593829,35306255.266666666,3971950,0,0.0,6,2,2,Menengah,0,Hyper-Active Seller
1677,631a59318755a8a9895f14a3,2023-11-17,45,2,1703930,851965.0,12778,0,0.0,1,1,1,Swasta,0,Hyper-Active Seller
1678,631a59318755a8a9895f14c5,2023-12-29,3,41,985300283,24031714.219512194,7389744,0,0.0,4,1,1,Kecil,0,Hyper-Active Seller
1679,631a59318755a8a9895f14c7,2023-12-30,2,72,22267000,309263.8888888889,167000,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1680,631a59318755a8a9895f14f3,2023-12-08,24,2,202000,101000.0,1515,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1681,631a59328755a8a9895f156d,2023-12-29,3,10,877488984,87748898.4,6581165,0,0.0,4,1,2,Kecil,0,Hyper-Active Seller
1682,631a59328755a8a9895f156f,2023-12-27,5,79,1037465015,13132468.544303797,7780919,0,0.0,3,3,3,Menengah,0,Hyper-Active Seller
1683,631a59328755a8a9895f158f,2023-12-17,15,2,43033812,21516906.0,322753,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1684,631a59328755a8a9895f15bb,2023-12-23,9,5,116482520,23296504.0,873618,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
1686,631a59328755a8a9895f15c7,2023-12-22,10,40,9923500,248087.5,74417,0,0.0,33,6,10,Mikro,0,Hyper-Active Seller
1687,631a59328755a8a9895f15d5,2023-12-28,4,159,1609552741,10122973.213836478,11377862,0,0.0,11,2,4,Kecil,0,Hyper-Active Seller
1689,631a59328755a8a9895f1608,2023-12-28,4,13,969497607,74576739.0,7271227,0,0.0,5,1,1,Menengah,0,Hyper-Active Seller
1690,631a59328755a8a9895f160c,2023-12-30,2,93,3450774065,37105097.47311828,25880774,0,0.0,10,2,3,Kecil,0,Hyper-Active Seller
1691,631a59328755a8a9895f1662,2023-12-14,18,36,1019015000,28305972.222222224,7642610,0,0.0,5,1,2,Menengah,0,Hyper-Active Seller
1692,631a59328755a8a9895f1672,2023-12-14,18,15,411387129,27425808.6,3085395,0,0.0,12,2,11,Menengah,0,Hyper-Active Seller
1693,631a59328755a8a9895f1678,2023-12-20,12,8,470360626,58795078.25,3527701,0,0.0,4,3,4,Menengah,0,Hyper-Active Seller
1694,631a59328755a8a9895f1690,2023-11-09,53,1,85000,85000.0,637,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1695,631a59328755a8a9895f16a2,2023-12-08,24,24,508362605,21181775.208333332,3812712,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
1696,631a59328755a8a9895f16a6,2023-12-19,13,67,4516208042,67406090.17910448,27081396,0,0.0,31,11,15,Menengah,0,Hyper-Active Seller
1697,631a59328755a8a9895f16c2,2023-12-14,18,17,91133332,5360784.235294118,683492,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
1698,631a59328755a8a9895f1703,2023-12-27,5,22,907410500,41245931.81818182,6805573,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1699,631a59338755a8a9895f1722,2023-11-08,54,1,5200000,5200000.0,39000,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1700,631a59338755a8a9895f1771,2023-12-26,6,34,1060130495,31180308.67647059,7950965,0,0.0,4,3,4,Kecil,0,Hyper-Active Seller
1701,631a59338755a8a9895f1785,2023-12-06,26,5,793100,158620.0,5947,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
1702,631a59338755a8a9895f17a1,2023-11-21,41,3,1087493456,362497818.6666667,5437465,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1703,631a59338755a8a9895f17a3,2023-12-20,12,4,49168788,12292197.0,368763,0,0.0,4,1,2,Mikro,0,Hyper-Active Seller
1704,631a59338755a8a9895f17a5,2023-12-28,4,56,1163843096,20782912.42857143,8728805,0,0.0,4,1,1,Menengah,0,Hyper-Active Seller
1705,631a59338755a8a9895f17b0,2023-12-12,20,11,4757000,432454.54545454547,35675,0,0.0,11,4,6,Mikro,0,Hyper-Active Seller
1706,631a59338755a8a9895f17ca,2023-11-17,45,6,5837116,972852.6666666666,43775,0,0.0,4,1,3,Menengah,0,Hyper-Active Seller
1707,631a59338755a8a9895f17ce,2023-11-08,54,1,98000,98000.0,735,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1708,631a59338755a8a9895f17de,2023-12-19,13,39,388040000,9949743.58974359,2910300,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1710,631a59338755a8a9895f1800,2023-11-30,32,12,735007146,61250595.5,5512549,0,0.0,4,3,3,Kecil,0,Hyper-Active Seller
1711,631a59338755a8a9895f1814,2023-12-28,4,160,2700729453,16879559.08125,20255438,0,0.0,21,4,6,Menengah,0,Hyper-Active Seller
1712,631a59338755a8a9895f1833,2023-10-31,62,1,94319985,94319985.0,707399,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1713,631a59338755a8a9895f183d,2023-12-06,26,15,99730000,6648666.666666667,747974,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1715,631a59338755a8a9895f1872,2023-12-30,2,23,1432823625,62296679.347826086,10746172,0,0.0,7,3,4,Menengah,0,Hyper-Active Seller
1718,631a59348755a8a9895f18de,2023-12-31,1,1770,2998606064,1694127.7197740113,22488725,0,0.0,102,1,3,Menengah,0,Hyper-Active Seller
1719,631a59348755a8a9895f18ea,2023-12-28,4,19,78402000,4126421.052631579,588010,0,0.0,10,3,4,Mikro,0,Hyper-Active Seller
1722,631a59348755a8a9895f192b,2023-12-06,26,13,16086200,1237400.0,120644,0,0.0,4,2,2,Kecil,0,Hyper-Active Seller
1723,631a59348755a8a9895f1935,2023-12-07,25,5,1833000,366600.0,13746,1,250000.0,4,3,3,Mikro,0,Hyper-Active Seller
1725,631a59348755a8a9895f1981,2023-12-09,23,1,166211400,166211400.0,1246585,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1726,631a59348755a8a9895f1991,2023-12-12,20,10,37209000,3720900.0,279066,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1727,631a59348755a8a9895f19b1,2023-11-15,47,4,114940500,28735125.0,862052,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1729,631a59348755a8a9895f19d4,2023-11-16,46,1,208000,208000.0,1560,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1730,631a59358755a8a9895f1a15,2023-12-20,12,2,2592000,1296000.0,19440,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
1733,631a59358755a8a9895f1a57,2023-12-30,2,3,1247000,415666.6666666667,9352,0,0.0,3,1,2,Mikro,0,Hyper-Active Seller
1734,631a59358755a8a9895f1a77,2023-12-16,16,3,199522500,66507500.0,1496418,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1736,631a59358755a8a9895f1aaf,2023-12-21,11,40,54720000,1368000.0,410399,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1740,631a59358755a8a9895f1ad8,2023-12-26,6,5,219978000,43995600.0,1649835,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1742,631a59358755a8a9895f1ae8,2023-12-22,10,112,1149277761,10261408.580357144,8619546,0,0.0,22,9,16,Kecil,0,Hyper-Active Seller
1744,631a59358755a8a9895f1b22,2023-12-07,25,5,644894997,128978999.4,4836709,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1745,631a59358755a8a9895f1b48,2023-12-16,16,1,251000,251000.0,1882,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1746,631a59358755a8a9895f1b68,2023-12-30,2,41,1130042302,27562007.36585366,8475307,0,0.0,14,2,5,Mikro,0,Hyper-Active Seller
1747,631a59358755a8a9895f1b76,2023-12-19,13,3,6741000,2247000.0,50557,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
1748,631a59358755a8a9895f1b86,2023-11-14,48,2,321000,160500.0,2407,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
1749,631a59358755a8a9895f1b88,2023-12-31,1,1163,3856524583,3316014.258813414,28923401,0,0.0,95,10,21,Kecil,0,Hyper-Active Seller
1750,631a59358755a8a9895f1b96,2023-12-14,18,2,385000,192500.0,2887,1,50000.0,2,1,1,Mikro,0,Hyper-Active Seller
1751,631a59358755a8a9895f1ba8,2023-12-02,30,12,79862070,6655172.5,598963,0,0.0,3,1,2,Mikro,0,Hyper-Active Seller
1752,631a59368755a8a9895f1bb2,2023-12-13,19,8,168072750,21009093.75,1260543,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1753,631a59368755a8a9895f1bd0,2023-12-25,7,53,2861244326,53985742.0,21459322,0,0.0,3,2,3,Kecil,0,Hyper-Active Seller
1754,631a59368755a8a9895f1bd6,2023-11-30,32,6,1331000,221833.33333333334,9982,0,0.0,5,4,5,Mikro,0,Hyper-Active Seller
1757,631a59368755a8a9895f1bf3,2023-12-23,9,76,2895986388,38105084.05263158,21719863,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1761,631a59368755a8a9895f1c53,2023-11-17,45,8,50707785,6338473.125,380305,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1765,631a59368755a8a9895f1c8b,2023-11-24,38,5,77680908,15536181.6,582604,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1766,631a59368755a8a9895f1c9c,2023-12-12,20,4,99275700,24818925.0,744567,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1767,631a59368755a8a9895f1cdb,2023-12-16,16,12,2809343250,234111937.5,15797170,0,0.0,8,4,7,Kecil,0,Hyper-Active Seller
1768,631a59368755a8a9895f1ce8,2023-12-24,8,39,2286024785,58616020.12820513,17145169,0,0.0,7,1,2,Mikro,0,Hyper-Active Seller
1769,631a59368755a8a9895f1cea,2023-12-30,2,139,851129941,6123236.98561151,6383400,3,75000.0,46,5,20,Kecil,0,Hyper-Active Seller
1771,631a59368755a8a9895f1cf2,2023-11-25,37,6,279719001,46619833.5,2097891,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
1772,631a59368755a8a9895f1d1c,2023-12-29,3,119,550644860,4627267.731092437,4129783,0,0.0,19,4,6,Menengah,0,Hyper-Active Seller
1774,631a59368755a8a9895f1d54,2023-12-27,5,104,761734998,7324374.980769231,5712986,0,0.0,29,7,19,Kecil,0,Hyper-Active Seller
1776,631a59368755a8a9895f1d64,2023-12-30,2,9,56101050,6233450.0,420756,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
1777,631a59368755a8a9895f1d66,2023-11-17,45,10,83905499,8390549.9,629287,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1778,631a59378755a8a9895f1d7e,2023-11-24,38,16,220414523,13775907.6875,1653101,0,0.0,7,3,6,Kecil,0,Hyper-Active Seller
1779,631a59378755a8a9895f1d8c,2023-12-23,9,70,4563749589,65196422.7,34228096,0,0.0,15,3,4,Menengah,0,Hyper-Active Seller
1780,631a59378755a8a9895f1da0,2023-12-14,18,35,36643425,1046955.0,274815,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1781,631a59378755a8a9895f1da8,2023-12-25,7,30,1435481330,47849377.666666664,10766094,0,0.0,5,1,3,Kecil,0,Hyper-Active Seller
1782,631a59378755a8a9895f1daa,2023-12-20,12,50,6670073919,133401478.38,50025540,0,0.0,7,3,4,Menengah,0,Hyper-Active Seller
1783,631a59378755a8a9895f1dac,2023-12-06,26,13,641848570,49372966.92307692,4813857,0,0.0,3,1,2,Menengah,0,Hyper-Active Seller
1785,631a59378755a8a9895f1e14,2023-12-12,20,13,1575124051,121163388.53846154,10180338,0,0.0,7,2,3,Kecil,0,Hyper-Active Seller
1786,631a59378755a8a9895f1e1e,2023-12-19,13,33,115316609,3494442.696969697,864858,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
1787,631a59378755a8a9895f1e2a,2023-12-28,4,82,799467388,9749602.292682927,5995964,0,0.0,8,2,6,Menengah,0,Hyper-Active Seller
1788,631a59378755a8a9895f1e52,2023-12-27,5,44,3701502487,84125056.52272727,26941240,0,0.0,8,2,4,Mikro,0,Hyper-Active Seller
1789,631a59378755a8a9895f1e5e,2023-12-30,2,2,111000000,55500000.0,832499,0,0.0,2,1,2,Menengah,0,Hyper-Active Seller
1790,631a59378755a8a9895f1e62,2023-12-15,17,33,881184603,26702563.727272727,6608877,0,0.0,3,1,3,Kecil,0,Hyper-Active Seller
1792,631a59378755a8a9895f1e8a,2023-11-16,46,9,262354500,29150500.0,1967656,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
1794,631a59378755a8a9895f1eb3,2023-12-12,20,11,40973430,3724857.272727273,307297,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1795,631a59378755a8a9895f1ebd,2023-12-30,2,14,2855028,203930.57142857142,21406,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
1796,631a59378755a8a9895f1ec3,2023-12-20,12,7,7069000,1009857.1428571428,53016,0,0.0,5,3,3,Kecil,0,Hyper-Active Seller
1797,631a59378755a8a9895f1ec9,2023-12-24,8,36,474571203,13182533.416666666,3559268,1,25000.0,9,3,5,Mikro,0,Hyper-Active Seller
1798,631a59378755a8a9895f1ee5,2023-11-21,41,5,18180000,3636000.0,136350,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1799,631a59378755a8a9895f1f01,2023-12-30,2,133,2754531148,20710760.511278197,20658918,6,171950.0,22,3,4,Menengah,0,Hyper-Active Seller
1800,631a59378755a8a9895f1f17,2023-12-29,3,58,229170024,3951207.3103448274,1718748,0,0.0,7,2,3,Kecil,0,Hyper-Active Seller
1801,631a59378755a8a9895f1f1f,2023-12-29,3,9,11234535,1248281.6666666667,84254,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
1802,631a59378755a8a9895f1f21,2023-12-19,13,39,28742000,736974.358974359,215550,0,0.0,12,5,6,Kecil,0,Hyper-Active Seller
1803,631a59378755a8a9895f1f29,2023-12-26,6,24,1080251312,45010471.333333336,8101871,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1804,631a59378755a8a9895f1f2b,2023-12-28,4,40,262538070,6563451.75,1969013,0,0.0,4,2,2,Menengah,0,Hyper-Active Seller
1805,631a59378755a8a9895f1f2d,2023-12-17,15,53,2851059538,53793576.18867925,20712087,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1806,631a59378755a8a9895f1f3b,2023-12-10,22,37,575657930,15558322.432432432,4317422,0,0.0,7,4,7,Mikro,0,Hyper-Active Seller
1807,631a59388755a8a9895f1f4b,2023-12-16,16,5,35706441,7141288.2,267796,0,0.0,3,3,3,Menengah,0,Hyper-Active Seller
1808,631a59388755a8a9895f1f4f,2023-12-28,4,23,5370138825,233484296.73913044,28442121,0,0.0,6,2,3,Kecil,0,Hyper-Active Seller
1810,631a59388755a8a9895f1f76,2023-12-09,23,5,51928400,10385680.0,389462,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
1811,631a59388755a8a9895f1f8e,2023-12-19,13,30,697293012,23243100.4,5229684,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
1812,631a59388755a8a9895f1fa4,2023-12-30,2,64,1225425869,19147279.203125,9190673,0,0.0,4,2,2,Kecil,0,Hyper-Active Seller
1813,631a59388755a8a9895f1fc8,2023-12-13,19,35,1285919792,36740565.48571429,8658635,0,0.0,5,2,2,Menengah,0,Hyper-Active Seller
1814,631a59388755a8a9895f1ff2,2023-12-12,20,11,11654000,1059454.5454545454,87405,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1815,631a59388755a8a9895f2027,2023-12-08,24,6,65543130,10923855.0,491570,0,0.0,4,3,4,Kecil,0,Hyper-Active Seller
1816,631a59388755a8a9895f205a,2023-10-27,66,4,379522719,94880679.75,2846419,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
1817,631a59388755a8a9895f208c,2023-12-23,9,9,150260435,16695603.888888888,1126949,0,0.0,3,2,2,Menengah,0,Hyper-Active Seller
1818,631a59388755a8a9895f2090,2023-11-08,54,8,529648200,66206025.0,3972357,0,0.0,4,1,1,Kecil,0,Hyper-Active Seller
1819,631a59388755a8a9895f2094,2023-12-29,3,62,1982307472,31972701.16129032,14867282,0,0.0,7,1,1,Mikro,0,Hyper-Active Seller
1820,631a59388755a8a9895f20d7,2023-11-24,38,5,77327565,15465513.0,579954,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1821,631a59388755a8a9895f20fd,2023-11-14,48,3,157842000,52614000.0,1183814,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
1822,631a59388755a8a9895f20ff,2023-12-07,25,15,107517369,7167824.6,806375,0,0.0,5,2,3,Menengah,0,Hyper-Active Seller
1823,631a59388755a8a9895f2103,2023-12-31,1,14,801640435,57260031.071428575,6012298,0,0.0,5,1,2,Menengah,0,Hyper-Active Seller
1824,631a59398755a8a9895f2125,2023-12-15,17,14,623759379,44554241.35714286,4678189,1,25000.0,4,2,4,Kecil,0,Hyper-Active Seller
1825,631a59398755a8a9895f212b,2023-12-12,20,19,67982523,3578027.5263157897,509861,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
1826,631a59398755a8a9895f213f,2023-12-30,2,9,690036290,76670698.8888889,5175269,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1828,631a59398755a8a9895f2161,2023-12-27,5,18,4175010787,231945043.7222222,14978986,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
1829,631a59398755a8a9895f219a,2023-12-20,12,24,233229000,9717875.0,1749212,0,0.0,4,2,2,Kecil,0,Hyper-Active Seller
1830,631a59398755a8a9895f21a2,2023-12-30,2,76,4974220051,65450263.828947365,37306608,0,0.0,7,2,2,Menengah,0,Hyper-Active Seller
1831,631a59398755a8a9895f21bc,2023-12-25,7,15,105097165,7006477.666666667,788223,0,0.0,6,2,3,Mikro,0,Hyper-Active Seller
1832,631a59398755a8a9895f21c6,2023-12-19,13,19,7541376000,396914526.31578946,26287808,0,0.0,3,3,3,Menengah,0,Hyper-Active Seller
1833,631a59398755a8a9895f21f9,2023-11-02,60,3,97180000,32393333.333333332,728850,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
1834,631a59398755a8a9895f21fb,2023-12-09,23,6,702000,117000.0,5263,0,0.0,4,1,1,Mikro,0,Hyper-Active Seller
1835,631a59398755a8a9895f220f,2023-12-21,11,50,218689631,4373792.62,1640147,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1836,631a59398755a8a9895f2288,2023-12-29,3,117,940197524,8035876.273504274,7051384,0,0.0,11,2,4,Kecil,0,Hyper-Active Seller
1837,631a59398755a8a9895f2290,2023-12-07,25,12,91150000,7595833.333333333,683625,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
1838,631a59398755a8a9895f229c,2023-12-30,2,7,2919000,417000.0,21891,0,0.0,5,1,1,Kecil,0,Hyper-Active Seller
1839,631a59398755a8a9895f22b0,2023-11-10,52,7,2412000,344571.4285714286,18089,0,0.0,5,2,2,Kecil,0,Hyper-Active Seller
1840,631a59398755a8a9895f22db,2023-12-30,2,63,103425547,1641675.349206349,775683,1,25000.0,6,2,3,Menengah,0,Hyper-Active Seller
1842,631a59398755a8a9895f22ec,2023-12-30,2,44,266969751,6067494.340909091,2002254,0,0.0,8,2,3,Kecil,0,Hyper-Active Seller
1843,631a593a8755a8a9895f2300,2023-12-28,4,29,73742960,2542860.6896551726,553061,2,100000.0,14,3,4,Menengah,0,Hyper-Active Seller
1845,631a593a8755a8a9895f2304,2023-11-02,60,2,1526250,763125.0,11446,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1846,631a593a8755a8a9895f2306,2023-12-13,19,25,407824892,16312995.68,3058676,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1847,631a593a8755a8a9895f230a,2023-11-14,48,19,337038180,17738851.57894737,2527779,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
1849,631a593a8755a8a9895f2340,2023-12-15,17,6,168387000,28064500.0,1262901,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
1851,631a593a8755a8a9895f2350,2023-12-21,11,15,328682145,21912143.0,2465108,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
1853,631a593a8755a8a9895f235e,2023-12-27,5,33,205094979,6214999.363636363,1538195,0,0.0,12,3,6,Kecil,0,Hyper-Active Seller
1855,631a593a8755a8a9895f237f,2023-12-27,5,10,92328075,9232807.5,692457,1,21000.0,3,2,2,Mikro,0,Hyper-Active Seller
