seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
631a53cc5b9755003d264301,2023-11-23,39,2,254528,127264.0,1908,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a53cc5b9755003d26432e,2023-12-31,1,71,496751694,6996502.7323943665,3725609,0,0.0,27,11,17,Menengah,0,Hyper-Active Seller
631a53cd5b9755003d26437e,2023-12-13,19,38,1784127658,46950727.84210526,12235263,0,0.0,26,6,9,Kecil,0,Hyper-Active Seller
631a53ce5b9755003d264399,2023-12-26,6,80,14840500,185506.25,111289,13,450000.0,48,5,9,Mikro,0,Hyper-Active Seller
631a53ce5b9755003d2643a4,2023-12-13,19,7,18041750,2577392.8571428573,135309,0,0.0,7,3,6,Menengah,0,Hyper-Active Seller
631a53ce5b9755003d2643d5,2023-10-21,72,1,780000,780000.0,5850,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a53ce5b9755003d2643e5,2023-11-17,45,2,177877483,88938741.5,1334080,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a53ce5b9755003d2643f8,2023-12-09,23,9,608900000,67655555.55555555,4566750,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
631a53cf5b9755003d264434,2023-11-16,46,13,754554370,58042643.84615385,5659154,0,0.0,3,2,3,Menengah,0,Hyper-Active Seller
631a53cf5b9755003d264451,2023-12-30,2,159,13651848,85860.67924528301,102358,0,0.0,128,7,11,Mikro,0,Hyper-Active Seller
631a53d15b9755003d2644c5,2023-12-22,10,32,1090689140,34084035.625,8180156,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53d87255a77e0e6f8ab9,2023-12-09,23,1,103563000,103563000.0,776722,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53d87255a77e0e6f8abf,2023-12-05,27,15,1131309788,75420652.53333333,8484817,0,0.0,3,1,1,Kecil,0,Hyper-Active Seller
631a53d87255a77e0e6f8ac1,2023-08-30,124,1,83038875,83038875.0,622791,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53d87255a77e0e6f8ad9,2023-09-06,117,1,101796990,101796990.0,763477,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a53d97255a77e0e6f8af3,2023-12-29,3,4,334221900,83555475.0,2506663,0,0.0,4,2,2,Kecil,0,Hyper-Active Seller
631a53d97255a77e0e6f8af5,2023-12-22,10,13,1379216600,106093584.61538461,10344121,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53d97255a77e0e6f8b0f,2023-12-15,17,39,2071171448,53106960.20512821,15533773,0,0.0,6,4,6,Kecil,0,Hyper-Active Seller
631a53d97255a77e0e6f8b2f,2023-11-14,48,4,404096610,101024152.5,3030723,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53da7255a77e0e6f8b45,2023-12-12,20,14,722845951,51631853.64285714,5421340,0,0.0,3,1,1,Kecil,0,Hyper-Active Seller
631a53da7255a77e0e6f8b94,2023-11-23,39,1,39024500,39024500.0,292683,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53db7255a77e0e6f8bb4,2023-12-10,22,23,4360419616,189583461.5652174,25735170,0,0.0,14,4,10,Kecil,0,Hyper-Active Seller
631a53db7255a77e0e6f8bea,2023-03-07,300,1,107523480,107523480.0,806426,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a53dc7255a77e0e6f8c0a,2023-12-30,2,128,8551658851,66809834.7734375,64137386,0,0.0,8,2,3,Kecil,0,Hyper-Active Seller
631a53dc7255a77e0e6f8c16,2023-12-30,2,117,7987566082,68269795.57264957,59906704,0,0.0,16,4,10,Kecil,0,Hyper-Active Seller
631a53dc7255a77e0e6f8c41,2023-12-28,4,37,2643561138,71447598.32432432,19826700,0,0.0,4,1,1,Menengah,0,Hyper-Active Seller
631a53dd7255a77e0e6f8c7a,2023-12-30,2,94,9179059701,97649571.28723404,63265897,0,0.0,31,16,22,Kecil,0,Hyper-Active Seller
631a53dd7255a77e0e6f8c86,2023-12-15,17,3,158309310,52769770.0,1187319,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53dd7255a77e0e6f8cb7,2023-12-13,19,3,335862498,111954166.0,2518966,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
631a53de7255a77e0e6f8cec,2023-12-12,20,22,1617575266,73526148.45454545,12131804,0,0.0,11,1,1,Kecil,0,Hyper-Active Seller
631a53de7255a77e0e6f8d2f,2023-12-05,27,3,372500460,124166820.0,2793752,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53df7255a77e0e6f8d70,2023-12-19,13,3,240657990,80219330.0,1804933,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53df7255a77e0e6f8d78,2023-12-01,31,9,142631880,15847986.666666666,1069737,0,0.0,4,3,4,Kecil,0,Hyper-Active Seller
631a53df7255a77e0e6f8d7a,2023-10-10,83,4,215057930,53764482.5,1612933,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53df7255a77e0e6f8dbe,2023-12-21,11,63,3955003577,62777834.55555555,29662512,0,0.0,8,1,2,Kecil,0,Hyper-Active Seller
631a53df7255a77e0e6f8dce,2023-10-27,66,2,130351074,65175537.0,977633,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53e07255a77e0e6f8e06,2023-12-28,4,18,1359791864,75543992.44444445,10198435,0,0.0,3,1,1,Kecil,0,Hyper-Active Seller
631a53e07255a77e0e6f8e10,2023-04-10,266,1,2645382,2645382.0,19840,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a53e07255a77e0e6f8e4a,2023-12-21,11,6,74531180,12421863.333333334,558981,0,0.0,3,1,2,Menengah,0,Hyper-Active Seller
631a53e07255a77e0e6f8e67,2023-12-28,4,148,10893512853,73604816.57432432,81701293,0,0.0,25,3,7,Kecil,0,Hyper-Active Seller
631a53e07255a77e0e6f8e6e,2023-12-26,6,1,48815,48815.0,366,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e17255a77e0e6f8ec4,2023-12-30,2,179,9855198854,55056976.83798882,73914027,0,0.0,23,4,12,Kecil,0,Hyper-Active Seller
631a53e17255a77e0e6f8eca,2023-12-15,17,14,1244686623,88906187.35714285,9335143,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a53e17255a77e0e6f8ed8,2023-12-19,13,15,4033174790,268878319.3333333,21570369,0,0.0,9,3,9,Kecil,0,Hyper-Active Seller
631a53e17255a77e0e6f8f00,2023-12-14,18,18,1112195424,61788634.666666664,8341461,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a53e17255a77e0e6f8f18,2023-12-30,2,2,87301500,43650750.0,654760,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e27255a77e0e6f8f9b,2023-01-05,361,1,53933790,53933790.0,404503,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a53e27255a77e0e6f8fcc,2023-12-31,1,51,2733737900,53602703.921568625,20503022,0,0.0,12,5,6,Menengah,0,Hyper-Active Seller
631a53e27255a77e0e6f8fde,2023-12-24,8,4,222416805,55604201.25,1668124,0,0.0,3,3,3,Menengah,0,Hyper-Active Seller
631a53e27255a77e0e6f8ffc,2023-10-11,82,4,332999556,83249889.0,2497495,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a53e37255a77e0e6f9065,2023-02-09,326,1,5500000,5500000.0,41250,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a53e37255a77e0e6f908b,2023-12-29,3,472,13948828730,29552603.241525423,104616098,0,0.0,16,6,9,Menengah,0,Hyper-Active Seller
631a53e37255a77e0e6f90b1,2023-12-26,6,2,2904750,1452375.0,21785,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
631a53e37255a77e0e6f90e0,2023-12-21,11,7,3602200,514600.0,27014,0,0.0,5,1,2,Menengah,0,Hyper-Active Seller
631a53e37255a77e0e6f90f4,2023-12-30,2,14,4361960,311568.5714285714,32710,7,375000.0,10,1,2,Kecil,0,Hyper-Active Seller
631a53e37255a77e0e6f90fc,2023-11-30,32,2,8865960,4432980.0,66494,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e37255a77e0e6f9100,2023-09-29,94,1,12807120,12807120.0,96053,0,0.0,1,1,1,Swasta,2,Seasonal Seller
631a53e37255a77e0e6f9146,2023-03-09,298,1,309100,309100.0,2318,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a53e37255a77e0e6f9174,2023-12-23,9,14,116335038,8309645.571428572,872505,0,0.0,7,5,5,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f9196,2023-12-13,19,2,192030000,96015000.0,1440224,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f91a1,2023-12-31,1,174,419416671,2410440.6379310344,3145553,0,0.0,29,6,15,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f91b1,2023-11-14,48,4,92286680,23071670.0,692149,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f91cd,2023-12-27,5,43,2040658597,47457176.674418606,15304923,0,0.0,19,4,8,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f91ef,2023-12-31,1,176,1136122000,6455238.636363637,8520869,0,0.0,5,2,2,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f91f9,2023-12-23,9,12,400068360,33339030.0,2328957,0,0.0,11,5,8,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f91fb,2023-12-31,1,566,13997807242,24731108.201413427,104983466,0,0.0,58,13,19,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f9203,2023-10-02,91,2,1901000,950500.0,14257,0,0.0,2,1,2,Kecil,2,Seasonal Seller
631a53e47255a77e0e6f9219,2023-12-28,4,36,88005000,2444583.3333333335,660033,0,0.0,4,2,3,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f9225,2023-12-21,11,122,549970000,4507950.819672131,4124765,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f922d,2023-11-22,40,4,132501500,33125375.0,993860,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f923b,2023-03-25,282,1,592945947,592945947.0,1482364,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a53e47255a77e0e6f923d,2023-12-17,15,3,2071000,690333.3333333334,15532,1,25000.0,3,2,2,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f923f,2023-12-09,23,4,632700000,158175000.0,4016812,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f9257,2023-12-24,8,67,244903696,3655279.0447761193,1836759,0,0.0,21,2,5,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f925f,2023-12-31,1,3686,11973005272,3248238.0010851873,89795784,229,11519563.0,1133,31,108,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f927a,2023-12-06,26,3,651636362,217212120.66666666,4162270,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53e47255a77e0e6f927c,2023-12-31,1,823,8240747638,10013059.098420413,61805210,0,0.0,106,14,28,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f9287,2023-10-11,82,2,12281500,6140750.0,92111,0,0.0,2,2,2,Kecil,2,Seasonal Seller
631a53e47255a77e0e6f929b,2023-12-24,8,16,1092961298,68310081.125,7396953,0,0.0,8,1,3,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f929d,2023-12-14,18,3,6150000,2050000.0,46125,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e47255a77e0e6f92af,2023-12-30,2,146,13125000,89897.2602739726,98411,36,1400000.0,25,3,5,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f92d3,2023-03-10,297,1,4363700,4363700.0,32727,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a53e47255a77e0e6f92d8,2023-12-23,9,69,64670201,937249.2898550725,484996,0,0.0,46,14,27,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f92ea,2023-12-30,2,49,3504985300,71530312.24489796,26287388,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53e47255a77e0e6f92ec,2023-12-16,16,8,25610200,3201275.0,192075,0,0.0,7,5,5,Menengah,0,Hyper-Active Seller
631a53e57255a77e0e6f92fa,2023-05-23,223,1,155000,155000.0,1162,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a53e57255a77e0e6f9315,2023-12-26,6,68,927070000,13633382.352941176,6953016,0,0.0,10,1,1,Kecil,0,Hyper-Active Seller
631a53e57255a77e0e6f931c,2023-12-30,2,102,11501100,112755.88235294117,86214,6,161000.0,66,9,21,Mikro,0,Hyper-Active Seller
631a53e57255a77e0e6f9320,2023-12-29,3,12,126685000,10557083.333333334,950134,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a53e57255a77e0e6f9353,2023-12-31,1,379,2007427000,5296641.160949868,15055671,0,0.0,6,2,4,Mikro,0,Hyper-Active Seller
631a53e57255a77e0e6f936b,2023-11-17,45,3,536600,178866.66666666666,4023,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
631a53e57255a77e0e6f9377,2023-12-16,16,20,1425700500,71285025.0,10692753,0,0.0,6,5,5,Kecil,0,Hyper-Active Seller
631a53e57255a77e0e6f9381,2023-12-16,16,10,18700000,1870000.0,140250,0,0.0,7,7,7,Kecil,0,Hyper-Active Seller
631a53e57255a77e0e6f9393,2023-12-31,1,620,3029097377,4885640.930645161,22718072,99,24312500.0,121,10,21,Kecil,0,Hyper-Active Seller
631a53e57255a77e0e6f93ba,2023-12-14,18,9,1043693280,115965920.0,5319982,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e57255a77e0e6f93ee,2023-12-21,11,58,496871462,8566749.344827587,3726526,0,0.0,12,4,5,Mikro,0,Hyper-Active Seller
631a53e67255a77e0e6f9480,2023-11-30,32,10,115796083,11579608.3,868466,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a53e67255a77e0e6f94a2,2023-12-14,18,1,36605147,36605147.0,274538,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e77255a77e0e6f950b,2023-12-13,19,7,772209130,110315590.0,5791568,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e77255a77e0e6f9511,2023-12-26,6,1,985070,985070.0,7388,0,0.0,1,0,0,Kecil,0,Hyper-Active Seller
631a53e77255a77e0e6f9513,2023-12-26,6,37,3524915743,95267993.05405405,25117980,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a53e77255a77e0e6f951d,2023-10-28,65,1,28000,28000.0,210,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53e77255a77e0e6f952f,2023-12-27,5,126,724450000,5749603.174603174,5433366,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
631a53e77255a77e0e6f9575,2023-12-23,9,46,164466260,3575353.4782608696,1233481,0,0.0,21,5,10,Kecil,0,Hyper-Active Seller
631a53e77255a77e0e6f95a1,2023-12-30,2,198,1189264686,6006387.303030303,8209963,0,0.0,24,3,7,Menengah,0,Hyper-Active Seller
631a53e77255a77e0e6f95af,2023-12-08,24,9,40925700,4547300.0,306940,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53e77255a77e0e6f95b1,2023-12-28,4,215,10787413168,50174014.73488372,80905526,0,0.0,21,12,20,Menengah,0,Hyper-Active Seller
631a53e87255a77e0e6f95fc,2023-12-01,31,3,5400000,1800000.0,40500,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e87255a77e0e6f960e,2023-11-12,50,2,4885000,2442500.0,36637,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53e87255a77e0e6f9643,2023-12-16,16,42,45046250,1072529.761904762,337835,0,0.0,12,3,4,Menengah,0,Hyper-Active Seller
631a53e87255a77e0e6f965d,2023-12-30,2,13,150300000,11561538.461538462,1127247,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a53e87255a77e0e6f9689,2023-11-01,61,2,638000,319000.0,4785,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53e87255a77e0e6f96df,2023-06-02,213,1,4749998,4749998.0,35624,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a53e87255a77e0e6f96f9,2023-11-28,34,5,318000,63600.0,2385,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
631a53e87255a77e0e6f96fd,2023-12-07,25,30,19468000,648933.3333333334,146004,0,0.0,22,7,11,Mikro,0,Hyper-Active Seller
631a53e87255a77e0e6f971b,2023-09-15,108,1,55500,55500.0,416,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53e97255a77e0e6f972c,2023-12-12,20,8,7019000,877375.0,52641,0,0.0,4,2,4,Mikro,0,Hyper-Active Seller
631a53e97255a77e0e6f9735,2023-12-09,23,7,54150500,7735785.714285715,406126,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53e97255a77e0e6f979b,2023-08-02,152,2,166632000,83316000.0,1249740,0,0.0,2,1,2,Menengah,2,Seasonal Seller
631a53e97255a77e0e6f97d9,2023-12-28,4,4,10840002,2710000.5,81300,0,0.0,3,1,2,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f9802,2023-12-07,25,3,86350,28783.333333333332,646,3,69700.0,3,1,1,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f982e,2023-10-04,89,8,16857800,2107225.0,126431,0,0.0,3,1,1,Menengah,2,Seasonal Seller
631a53e97255a77e0e6f9830,2023-12-28,4,50,526890459,10537809.18,3951661,0,0.0,3,2,2,Menengah,0,Hyper-Active Seller
631a53e97255a77e0e6f983e,2023-12-08,24,27,90890845,3366327.592592593,681673,0,0.0,10,1,4,Mikro,0,Hyper-Active Seller
631a53e97255a77e0e6f9840,2023-12-30,2,231,1041338000,4507956.70995671,7810029,0,0.0,12,3,7,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f9852,2023-12-13,19,18,42367764,2353764.6666666665,317748,0,0.0,6,1,3,Mikro,0,Hyper-Active Seller
631a53e97255a77e0e6f9854,2023-12-27,5,58,32839290,566194.6551724138,246281,0,0.0,14,3,5,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f9856,2023-12-31,1,309,8251037928,26702388.116504855,53727150,0,0.0,14,4,8,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f9866,2023-12-12,20,16,906401903,56650118.9375,6798009,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f986a,2023-12-31,1,206,2306542136,11196806.485436894,16424844,0,0.0,6,3,3,Kecil,0,Hyper-Active Seller
631a53e97255a77e0e6f986c,2023-10-11,82,3,387800501,129266833.66666667,2908502,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a53e97255a77e0e6f9878,2023-04-04,272,1,157850,157850.0,1183,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a53ea7255a77e0e6f9899,2023-12-30,2,194,295430055,1522835.3350515463,2215668,14,975400.0,149,11,24,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f98ab,2023-12-16,16,50,368531250,7370625.0,2763962,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f98b7,2023-12-28,4,21,1071631450,51030069.047619045,7251902,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f98c1,2023-12-19,13,25,326050000,13042000.0,2445375,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f98c7,2023-12-31,1,27,90643600,3357170.3703703703,679821,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f98cf,2023-11-11,51,11,100745193,9158653.909090908,755582,0,0.0,4,1,2,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f98d1,2023-08-31,123,2,13209000,6604500.0,99067,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53ea7255a77e0e6f98d3,2023-12-30,2,67,341639514,5099097.223880597,2562277,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f98eb,2023-12-31,1,280,2091857600,7470920.0,15688876,0,0.0,9,6,6,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f98ed,2023-12-05,27,16,981148980,61321811.25,2918615,0,0.0,8,4,6,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f98f3,2023-09-05,118,8,241294000,30161750.0,1809704,0,0.0,3,1,1,Menengah,2,Seasonal Seller
631a53ea7255a77e0e6f98f5,2023-12-07,25,21,22436935,1068425.4761904762,168268,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f9923,2023-12-31,1,238,2108404045,8858840.525210084,15812937,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f992b,2023-12-17,15,12,27440000,2286666.6666666665,205800,0,0.0,4,4,4,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f994b,2023-12-16,16,16,142451100,8903193.75,1068379,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f994f,2023-12-30,2,82,427702300,5215881.707317073,3207747,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f9985,2023-06-14,201,1,393745000,393745000.0,1968725,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a53ea7255a77e0e6f9999,2023-12-14,18,18,158738111,8818783.944444444,1190525,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f999d,2023-07-20,165,1,17811000,17811000.0,133582,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a53ea7255a77e0e6f99b1,2023-08-16,138,1,93500000,93500000.0,701250,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a53ea7255a77e0e6f99b7,2023-12-14,18,27,4172000,154518.5185185185,31281,0,0.0,24,5,8,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f99d7,2023-11-10,52,1,3600000,3600000.0,27000,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f99e7,2023-12-06,26,1,175000,175000.0,1312,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f99f7,2023-12-13,19,72,840936000,11679666.666666666,6306999,0,0.0,8,2,3,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f99fb,2023-12-26,6,13,26561228,2043171.3846153845,199202,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f9a21,2023-12-23,9,31,272975000,8805645.161290323,2047310,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f9a29,2023-11-29,33,6,165843855,27640642.5,1243828,0,0.0,2,1,2,Menengah,0,Hyper-Active Seller
631a53ea7255a77e0e6f9a35,2023-09-28,95,10,49573330,4957333.0,371796,0,0.0,9,2,4,Mikro,2,Seasonal Seller
631a53ea7255a77e0e6f9a39,2023-11-17,45,4,116413846,29103461.5,873101,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53ea7255a77e0e6f9a3b,2023-12-08,24,40,174000000,4350000.0,1305000,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
631a53ea7255a77e0e6f9a4d,2023-12-14,18,12,283770000,23647500.0,2128275,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a57,2023-12-28,4,39,169450000,4344871.794871795,1270875,0,0.0,2,1,2,Kecil,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a59,2023-12-08,24,5,19819500,3963900.0,148645,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a5d,2023-12-14,18,56,696829800,12443389.285714285,5226219,0,0.0,5,1,4,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a6d,2023-12-16,16,13,196285800,15098907.692307692,1472137,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a71,2023-12-14,18,32,112845250,3526414.0625,846335,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a73,2023-06-07,208,1,7500000,7500000.0,56250,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a53eb7255a77e0e6f9a7d,2023-12-12,20,4,18550000,4637500.0,139124,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a53eb7255a77e0e6f9a81,2023-08-15,139,3,4810000,1603333.3333333333,36075,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a53eb7255a77e0e6f9a97,2023-12-22,10,18,630203371,35011298.38888889,4726515,0,0.0,8,2,3,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9aa3,2023-12-30,2,34,192265380,5654864.117647059,1441976,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9aa9,2023-12-30,2,299,11233283930,37569511.47157191,84249593,0,0.0,14,1,1,Kecil,0,Hyper-Active Seller
631a53eb7255a77e0e6f9aab,2023-12-30,2,214,835555000,3904462.61682243,6266658,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9ab9,2023-11-14,48,6,63967996,10661332.666666666,479758,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9abb,2023-12-01,31,7,68956530,9850932.857142856,517171,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9ae7,2023-12-29,3,166,755764006,4552795.21686747,5668158,0,0.0,24,4,6,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b00,2023-12-30,2,37,771891384,20861929.2972973,5789184,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b0e,2023-12-13,19,4,38173980,9543495.0,286304,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b1e,2023-12-23,9,5,2101850,420370.0,15762,0,0.0,4,1,3,Kecil,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b34,2023-12-05,27,4,129192954,32298238.5,968945,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b3c,2023-12-27,5,11,6738300,612572.7272727273,50535,0,0.0,11,5,10,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b64,2023-11-16,46,34,1507528063,44339060.676470585,10602096,0,0.0,6,1,1,Menengah,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b76,2023-12-16,16,30,126540000,4218000.0,949047,0,0.0,4,1,4,Kecil,0,Hyper-Active Seller
631a53eb7255a77e0e6f9b7c,2023-07-22,163,1,850000,850000.0,6375,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a53eb7255a77e0e6f9bba,2023-12-31,1,141,6988901045,49566674.07801419,52416818,0,0.0,8,1,1,Menengah,0,Hyper-Active Seller
631a53ec7255a77e0e6f9bd0,2023-12-27,5,86,987667680,11484507.906976745,7407480,0,0.0,8,4,6,Kecil,0,Hyper-Active Seller
631a53ec7255a77e0e6f9bee,2023-12-28,4,103,8974000,87126.213592233,67282,17,672500.0,30,3,4,Mikro,0,Hyper-Active Seller
631a53ec7255a77e0e6f9c52,2023-07-21,164,2,232200,116100.0,1741,0,0.0,2,2,2,Mikro,2,Seasonal Seller
631a53ec7255a77e0e6f9c67,2023-12-20,12,22,47100000,2140909.090909091,353250,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
